SaleID,SaleDate,ProductID,Quantity,TotalPrice,CustomerID,StoreID,Profit
SALE0100318,2025-01-10,P1554,1,772.78,CUST00431,STORE005,119.79742339042753
SALE0100319,2025-04-22,P2158,3,228164.49,CUST00204,STORE002,42020.18039091619
SALE0100320,2025-04-18,P1820,1,144.21,CUST00917,STORE004,32.45451654586502
SALE0100321,2025-05-30,P1220,5,552.1,CUST00199,STORE007,126.83968497028046
SALE0100322,2025-02-01,P1004,5,1062.25,CUST00108,STORE004,259.63338674454064
SALE0100323,2025-03-21,P1368,5,456.4,CUST00069,STORE002,84.66186878501996
SALE0100324,2025-01-31,P1721,2,1216.4,CUST00507,STORE005,192.19346714411373
SALE0100325,2025-05-26,P1775,3,159832.11,CUST00077,STORE004,25998.787680469584
SALE0100326,2025-04-25,P1000,3,4296.81,CUST00193,STORE009,927.9642104406239
SALE0100327,2025-01-05,P1382,2,1013.02,CUST00721,STORE008,214.1517812928853
SALE0100328,2025-04-22,P1868,5,4181.15,CUST00482,STORE001,837.5751763504327
SALE0100329,2025-06-05,P1798,1,230.65,CUST00789,STORE001,35.17103788112293
SALE0100330,2025-04-30,P1779,3,233.46,CUST00575,STORE009,51.37590810134008
SALE0100331,2025-03-25,P2064,5,308.6,CUST00361,STORE007,47.6154929819119
SALE0100332,2025-05-07,P2126,2,285.92,CUST00578,STORE006,67.66557097916066
SALE0100333,2025-01-01,P1948,3,910.29,CUST00105,STORE003,149.4518055098169
SALE0100334,2025-01-15,P1587,5,12353.0,CUST00295,STORE002,2647.148119928094
SALE0100335,2025-04-14,P1397,1,151.03,CUST00965,STORE004,35.65521145418638
SALE0100336,2025-03-29,P1604,3,26379.99,CUST00295,STORE005,5063.967789577439
SALE0100337,2025-01-05,P1408,5,493.85,CUST00624,STORE005,115.76221066925784
SALE0100338,2025-04-16,P2059,3,3642.75,CUST00175,STORE009,895.4876010228277
SALE0100339,2025-03-19,P1850,3,5382.6,CUST00298,STORE004,845.9314424483136
SALE0100340,2025-01-11,P2332,2,565.18,CUST00660,STORE009,137.48564995579477
SALE0100341,2025-05-20,P1674,1,300.72,CUST00793,STORE010,65.67262121010414
SALE0100342,2025-01-24,P1544,2,2214.34,CUST00768,STORE003,351.7248220963116
SALE0100343,2025-05-19,P1378,2,3088.46,CUST00549,STORE001,551.7063674939118
SALE0100344,2025-06-27,P1788,2,1444.88,CUST00264,STORE008,332.1473973926353
SALE0100345,2025-06-25,P1458,5,3113.85,CUST00932,STORE001,533.6048491636066
SALE0100346,2025-04-22,P2060,3,417.96,CUST00541,STORE007,76.10469258984052
SALE0100347,2025-03-16,P1124,3,406.56,CUST00829,STORE001,71.98594237790516
SALE0100348,2025-06-26,P2085,1,444.14,CUST00552,STORE007,90.83605045131071
SALE0100349,2025-02-12,P1900,4,9571.56,CUST00092,STORE001,1537.0086853367284
SALE0100350,2025-01-10,P2095,4,8696.48,CUST00514,STORE001,1332.204800799791
SALE0100351,2025-04-12,P2474,4,5276.04,CUST00877,STORE009,833.6163725004378
SALE0100352,2025-05-27,P1772,2,3757.7,CUST00598,STORE008,729.4063582122703
SALE0100353,2025-05-24,P1132,1,1365.25,CUST00100,STORE004,255.79004540441036
SALE0100354,2025-06-11,P2075,5,1549.0,CUST00038,STORE010,282.2175732264769
SALE0100355,2025-06-28,P2440,4,222.96,CUST00871,STORE010,55.47481717526179
SALE0100356,2025-01-23,P1347,2,1326.42,CUST00806,STORE004,282.58850367512844
SALE0100357,2025-03-23,P1686,4,783.8,CUST00655,STORE008,144.10999776083804
SALE0100358,2025-04-10,P1994,3,104164.38,CUST00002,STORE001,22470.281309526254
SALE0100359,2025-06-22,P2284,1,1142.35,CUST00383,STORE003,219.55965404264992
SALE0100360,2025-03-21,P1987,4,1825.24,CUST00124,STORE006,312.53016803933224
SALE0100361,2025-04-04,P1904,2,1591.94,CUST00035,STORE009,299.0495423429126
SALE0100362,2025-03-22,P1550,1,1163.82,CUST00831,STORE004,241.5329605132389
SALE0100363,2025-05-27,P1905,3,253.08,CUST00771,STORE001,43.962740028950144
SALE0100364,2025-05-06,P1159,1,83.91,CUST00278,STORE007,19.659833332401
SALE0100365,2025-05-26,P2150,5,11697.55,CUST00369,STORE003,2516.7814761922905
SALE0100366,2025-03-26,P1022,3,3004.23,CUST00314,STORE003,526.2552778417813
SALE0100367,2025-06-14,P1414,5,2371.5,CUST00175,STORE006,509.94521014831366
SALE0100368,2025-04-24,P2419,5,13328.9,CUST00529,STORE005,2961.383966510952
SALE0100369,2025-05-18,P2027,5,2742.15,CUST00709,STORE001,457.4656892124813
SALE0100370,2025-04-26,P1631,4,223.4,CUST00464,STORE004,43.20741503501014
SALE0100371,2025-04-03,P1881,4,825.0,CUST00011,STORE001,137.85236930707794
SALE0100372,2025-01-10,P1983,3,9011.88,CUST00832,STORE009,2233.15647307547
SALE0100373,2025-01-31,P1776,3,310.26,CUST00152,STORE002,66.31035303789693
SALE0100374,2025-03-08,P1535,2,876.62,CUST00685,STORE003,196.53916873165312
SALE0100375,2025-01-29,P2052,3,3372.0,CUST00352,STORE001,674.0317125713918
SALE0100376,2025-06-20,P2266,1,653.74,CUST00465,STORE002,104.0981202258346
SALE0100377,2025-03-21,P2308,1,107.47,CUST00917,STORE003,24.319856964579277
SALE0100378,2025-04-08,P1361,2,492.26,CUST00822,STORE005,107.48925643292799
SALE0100379,2025-01-28,P2278,3,6637.83,CUST00419,STORE010,1128.767348439726
SALE0100380,2025-06-26,P2331,4,3417.32,CUST00199,STORE003,833.7035549801984
SALE0100381,2025-04-28,P1121,1,488.0,CUST00480,STORE003,117.06607262599718
SALE0100382,2025-05-02,P2132,4,1244.36,CUST00935,STORE006,206.51987225834074
SALE0100383,2025-03-25,P1599,2,2383.24,CUST00675,STORE008,452.78468777622743
SALE0100384,2025-04-30,P1388,3,799.86,CUST00068,STORE002,195.9438300595573
SALE0100385,2025-01-14,P1211,1,1866.77,CUST00522,STORE003,323.92249118559386
SALE0100386,2025-02-06,P1580,4,628.32,CUST00010,STORE001,126.25985880161892
SALE0100387,2025-04-15,P1434,1,188.7,CUST00881,STORE001,35.50818522906681
SALE0100388,2025-01-29,P1321,3,3879.75,CUST00613,STORE006,724.9102681285746
SALE0100389,2025-05-16,P1992,5,692.25,CUST00965,STORE004,115.94288021674087
SALE0100390,2025-01-10,P1298,1,132.33,CUST00931,STORE002,26.611395285714337
SALE0100391,2025-03-10,P2133,3,18880.8,CUST00074,STORE001,3428.4440272591764
SALE0100392,2025-06-29,P2463,4,5908.04,CUST00138,STORE007,1169.9212028389363
SALE0100393,2025-05-23,P1765,2,315.9,CUST00448,STORE002,70.75113082702914
SALE0100394,2025-05-22,P1516,3,12527.34,CUST00762,STORE006,2442.2423700666386
SALE0100395,2025-05-29,P1512,4,11152.16,CUST00861,STORE007,2506.0008791602595
SALE0100396,2025-04-19,P1073,1,1008.28,CUST00166,STORE010,235.33119390520426
SALE0100397,2025-03-20,P1646,2,876.64,CUST00952,STORE006,183.48699803263005
SALE0100398,2025-03-12,P1170,1,168.94,CUST00773,STORE009,38.567720341318456
SALE0100399,2025-04-04,P1781,3,1123.98,CUST00854,STORE002,224.73087719492977
SALE0100400,2025-02-04,P1856,4,83872.96,CUST00063,STORE001,18874.99777992946
SALE0100401,2025-06-27,P2247,5,669.4,CUST00776,STORE006,104.26748468942941
SALE0100402,2025-01-29,P1381,4,11693.68,CUST00384,STORE002,2116.702869374621
SALE0100403,2025-02-20,P2058,2,394.9,CUST00581,STORE007,89.3180525650863
SALE0100404,2025-01-05,P1758,5,311.1,CUST00258,STORE004,71.29865172629805
SALE0100405,2025-05-28,P1046,4,1512.12,CUST00324,STORE003,287.8270974535707
SALE0100406,2025-06-25,P1063,2,2245.74,CUST00975,STORE002,392.8244450427665
SALE0100407,2025-04-26,P2302,4,4169.72,CUST00393,STORE007,981.2953525529874
SALE0100408,2025-04-13,P1780,5,15443.55,CUST00497,STORE002,2910.1938516426067
SALE0100409,2025-04-15,P1733,4,1354.36,CUST00045,STORE001,227.3806737055971
SALE0100410,2025-01-25,P2303,1,60888.68,CUST00034,STORE004,11867.1591818876
SALE0100411,2025-06-01,P2341,3,4907.19,CUST00437,STORE009,971.6886053150176
SALE0100412,2025-02-05,P1441,3,562.86,CUST00669,STORE004,125.59006941017569
SALE0100413,2025-05-06,P1777,2,117.2,CUST00241,STORE009,27.640900187174065
SALE0100414,2025-04-28,P1330,2,169.26,CUST00768,STORE008,34.162509364725395
SALE0100415,2025-01-19,P2471,5,1195.8,CUST00242,STORE009,218.3748407541292
SALE0100416,2025-04-04,P1344,2,3303.88,CUST00158,STORE004,606.4269275469243
SALE0100417,2025-03-20,P2025,4,2851.12,CUST00725,STORE001,668.1720214170077
SALE0100418,2025-03-13,P2018,1,1272.78,CUST00373,STORE009,253.55180440582922
SALE0100419,2025-06-20,P2140,3,274.02,CUST00417,STORE008,57.563266539763795
SALE0100420,2025-06-19,P1375,2,6860.38,CUST00892,STORE003,1655.1035441542756
SALE0100421,2025-03-02,P1034,4,6610.04,CUST00783,STORE003,1155.5801938111279
SALE0100422,2025-04-26,P2056,2,1381.72,CUST00180,STORE005,335.4385432540966
SALE0100423,2025-06-20,P1805,3,186015.78,CUST00636,STORE003,30829.844448790627
SALE0100424,2025-02-07,P1039,2,1117.96,CUST00610,STORE006,200.18816660163859
SALE0100425,2025-03-04,P1530,5,7570.3,CUST00436,STORE006,1479.854255435222
SALE0100426,2025-02-24,P2082,4,576.16,CUST00081,STORE001,91.90621665961866
SALE0100427,2025-04-19,P1589,3,1117.56,CUST00587,STORE003,267.77020823881793
SALE0100428,2025-03-31,P2083,5,550.3,CUST00411,STORE003,101.97818821439577
SALE0100429,2025-06-08,P1020,4,1437.68,CUST00496,STORE003,221.8409328974163
SALE0100430,2025-03-27,P2062,1,10553.37,CUST00562,STORE003,1930.5474218025984
SALE0100431,2025-02-11,P1556,3,2156.01,CUST00982,STORE006,440.5753511461521
SALE0100432,2025-04-03,P1014,5,339.75,CUST00423,STORE002,64.19958109518764
SALE0100433,2025-02-26,P2431,5,210124.8,CUST00052,STORE007,48346.60588341491
SALE0100434,2025-05-28,P1842,4,4250.2,CUST00281,STORE009,982.5422515445575
SALE0100435,2025-06-13,P1587,4,9882.4,CUST00113,STORE002,2361.5396657687174
SALE0100436,2025-05-16,P2162,5,223912.2,CUST00018,STORE008,55622.663307887226
SALE0100437,2025-04-02,P2181,3,78760.26,CUST00753,STORE004,12575.59892841277
SALE0100438,2025-03-04,P1859,4,16904.0,CUST00136,STORE001,4061.99650450969
SALE0100439,2025-02-24,P1080,2,282.2,CUST00566,STORE003,50.24565700207764
SALE0100440,2025-06-20,P2073,1,9170.91,CUST00454,STORE004,1495.3110198842028
SALE0100441,2025-02-18,P1896,2,1517.06,CUST00971,STORE007,328.3777047247131
SALE0100442,2025-01-15,P2320,4,745.08,CUST00473,STORE007,139.73963644651005
SALE0100443,2025-05-25,P2061,1,104.24,CUST00628,STORE010,19.67667191070657
SALE0100444,2025-04-17,P2068,4,1941.72,CUST00010,STORE004,412.0782893580696
SALE0100445,2025-05-10,P1631,4,223.4,CUST00604,STORE001,55.1476239718771
SALE0100446,2025-05-10,P1149,4,211.92,CUST00658,STORE008,42.33250333418779
SALE0100447,2025-06-09,P1251,2,292.22,CUST00338,STORE001,57.12339435012017
SALE0100448,2025-02-22,P1531,2,805.74,CUST00324,STORE004,167.2788290833299
SALE0100449,2025-01-25,P1589,2,745.04,CUST00464,STORE009,174.9742391034375
SALE0100450,2025-06-26,P1806,2,1254.32,CUST00349,STORE007,273.96300848649156
SALE0100451,2025-06-29,P1075,5,7249.9,CUST00711,STORE005,1556.3263728630118
SALE0100452,2025-06-04,P2021,1,768.74,CUST00307,STORE008,170.91891265618017
SALE0100453,2025-02-18,P1133,1,1943.75,CUST00756,STORE003,445.9904319707068
SALE0100454,2025-06-18,P1326,1,844.64,CUST00703,STORE004,197.24188359784418
SALE0100455,2025-02-20,P1167,2,740.88,CUST00745,STORE005,168.88752957764186
SALE0100456,2025-02-16,P2067,1,616.44,CUST00775,STORE010,94.55173278383099
SALE0100457,2025-04-15,P1151,4,3723.04,CUST00509,STORE005,917.6513290920228
SALE0100458,2025-06-08,P2381,3,1354.68,CUST00196,STORE009,268.7376179416636
SALE0100459,2025-01-13,P1620,2,1311.98,CUST00954,STORE008,209.2336217967625
SALE0100460,2025-02-24,P1869,3,5103.06,CUST00620,STORE005,1242.6346883874787
SALE0100461,2025-05-14,P2000,3,1254.15,CUST00645,STORE008,222.01402508189184
SALE0100462,2025-06-20,P2477,1,4656.39,CUST00336,STORE003,817.9175623406877
SALE0100463,2025-01-11,P1660,3,513.45,CUST00119,STORE007,93.40228995733473
SALE0100464,2025-03-09,P1217,4,14262.2,CUST00002,STORE006,2356.33846257316
SALE0100465,2025-05-07,P1409,5,8142.75,CUST00512,STORE010,1716.0117272387859
SALE0100466,2025-02-02,P1858,2,397.9,CUST00438,STORE004,71.45170232407867
SALE0100467,2025-01-01,P1758,5,311.1,CUST00950,STORE010,73.14416441541722
SALE0100468,2025-02-18,P2334,4,11243.64,CUST00102,STORE010,1951.815723483097
SALE0100469,2025-01-14,P1952,2,110.3,CUST00421,STORE003,17.465751692818788
SALE0100470,2025-06-07,P2492,3,2275.86,CUST00762,STORE009,420.8432940142029
SALE0100471,2025-04-21,P1688,2,706.38,CUST00553,STORE003,160.7692039258046
SALE0100472,2025-03-02,P2408,4,439.28,CUST00197,STORE001,82.63384370634907
SALE0100473,2025-05-18,P1859,4,16904.0,CUST00067,STORE002,2536.179741621939
SALE0100474,2025-02-22,P1372,4,5761.6,CUST00128,STORE009,1224.3607341059248
SALE0100475,2025-06-10,P1684,5,155786.0,CUST00196,STORE008,34123.36507866673
SALE0100476,2025-01-07,P1440,4,7233.84,CUST00369,STORE009,1119.1518800436095
SALE0100477,2025-01-27,P2032,4,464.52,CUST00642,STORE004,89.26290034941329
SALE0100478,2025-02-17,P2358,2,3312.56,CUST00465,STORE001,562.6376580075317
SALE0100479,2025-04-15,P1973,3,4696.74,CUST00797,STORE010,996.2130867595574
SALE0100480,2025-02-17,P1468,2,83.08,CUST00139,STORE009,20.64969247040582
SALE0100481,2025-03-31,P1337,5,2692.0,CUST00393,STORE003,490.42903011966376
SALE0100482,2025-02-21,P2058,1,197.45,CUST00874,STORE002,43.67776816207032
SALE0100483,2025-06-19,P1779,3,233.46,CUST00533,STORE004,47.99349404885711
SALE0100484,2025-03-04,P2476,2,2770.48,CUST00543,STORE001,551.9826383400191
SALE0100485,2025-06-15,P1017,2,920.88,CUST00933,STORE009,218.17190637741385
SALE0100486,2025-01-30,P1102,5,15423.35,CUST00193,STORE006,3600.8686539957903
SALE0100487,2025-06-21,P1445,3,4465.95,CUST00206,STORE010,761.0422335686359
SALE0100488,2025-06-09,P1601,2,521.46,CUST00509,STORE001,93.31635132432821
SALE0100489,2025-04-05,P1258,5,10860.75,CUST00821,STORE006,2651.15506761832
SALE0100490,2025-02-14,P1870,4,1817.56,CUST00908,STORE002,382.9172118000467
SALE0100491,2025-04-28,P1661,4,748.2,CUST00231,STORE009,181.5141632641556
SALE0100492,2025-05-23,P1454,3,3580.2,CUST00575,STORE007,660.4600722686948
SALE0100493,2025-03-14,P2187,1,782.63,CUST00365,STORE003,165.56540367750847
SALE0100494,2025-06-12,P1616,5,6680.1,CUST00865,STORE002,1666.12063127589
SALE0100495,2025-05-13,P2129,3,3232.77,CUST00466,STORE007,785.9910368385224
SALE0100496,2025-01-25,P1911,3,5244.75,CUST00459,STORE002,1249.1788544303722
SALE0100497,2025-03-01,P1510,2,2585.66,CUST00942,STORE002,635.0342235875298
SALE0100498,2025-04-27,P1542,3,3425.25,CUST00407,STORE005,849.9382252944023
SALE0100499,2025-01-23,P2334,4,11243.64,CUST00610,STORE001,1758.729059349995
SALE0100500,2025-01-01,P1306,5,4683.5,CUST00800,STORE010,790.8842906265396
SALE0100501,2025-04-01,P1350,3,94.89,CUST00284,STORE008,22.587248026805693
SALE0100502,2025-05-21,P2239,4,1164.96,CUST00803,STORE010,222.94507182201994
SALE0100503,2025-01-24,P2407,2,940.06,CUST00289,STORE005,159.9204096250558
SALE0100504,2025-06-13,P1949,5,5248.55,CUST00459,STORE001,960.5625288663184
SALE0100505,2025-03-24,P1770,1,138.24,CUST00349,STORE003,33.60588454606776
SALE0100506,2025-01-08,P1141,3,7192.92,CUST00245,STORE003,1796.4561155193862
SALE0100507,2025-05-29,P1502,1,2170.46,CUST00575,STORE007,487.8183184748149
SALE0100508,2025-04-01,P1860,5,805.9,CUST00289,STORE003,191.97551482346992
SALE0100509,2025-05-04,P1112,3,622.26,CUST00757,STORE010,106.1268812562484
SALE0100510,2025-02-14,P2118,4,600.12,CUST00873,STORE006,112.78410683393528
SALE0100511,2025-03-31,P1867,3,102.57,CUST00049,STORE009,18.592395063458472
SALE0100512,2025-02-18,P1830,5,475.4,CUST00844,STORE010,90.99715263955855
SALE0100513,2025-01-16,P2073,3,27512.73,CUST00649,STORE010,4271.052561810788
SALE0100514,2025-03-21,P1368,4,365.12,CUST00139,STORE004,81.08631430938884
SALE0100515,2025-04-05,P2230,2,149670.9,CUST00385,STORE010,29607.225504332302
SALE0100516,2025-03-11,P2252,1,582.01,CUST00868,STORE002,98.7119790375507
SALE0100517,2025-04-24,P2154,3,3626.91,CUST00336,STORE010,892.8306497012709
SALE0100518,2025-01-16,P1041,4,3032.4,CUST00098,STORE009,590.0581362284051
SALE0100519,2025-03-16,P1785,1,1914.85,CUST00445,STORE007,447.40706941268525
SALE0100520,2025-05-30,P1850,3,5382.6,CUST00062,STORE001,1204.284520419206
SALE0100521,2025-05-11,P2247,3,401.64,CUST00879,STORE010,99.98396003820218
SALE0100522,2025-01-03,P1773,4,284.16,CUST00230,STORE008,55.98961335148972
SALE0100523,2025-06-16,P2403,2,506.6,CUST00403,STORE002,83.8379094942307
SALE0100524,2025-01-03,P1362,2,873.18,CUST00728,STORE008,193.90084075878693
SALE0100525,2025-04-23,P1308,3,253.02,CUST00023,STORE005,42.65795314463941
SALE0100526,2025-04-20,P1744,4,819.44,CUST00480,STORE004,133.28951908055436
SALE0100527,2025-01-20,P2487,5,4322.1,CUST00744,STORE010,1015.2812869451394
SALE0100528,2025-03-08,P1351,1,244.75,CUST00419,STORE005,49.62845029206106
SALE0100529,2025-03-22,P1171,5,12965.15,CUST00357,STORE007,3017.231424460482
SALE0100530,2025-05-10,P2322,5,1884.65,CUST00747,STORE002,367.3497605574316
SALE0100531,2025-01-10,P2094,2,869.14,CUST00672,STORE006,141.18246147777197
SALE0100532,2025-04-11,P1410,4,7581.0,CUST00784,STORE002,1201.7020515475185
SALE0100533,2025-03-28,P1103,3,569.4,CUST00650,STORE004,93.26900149182372
SALE0100534,2025-03-15,P1087,4,4382.64,CUST00706,STORE004,965.9402591361002
SALE0100535,2025-02-03,P2070,1,1123.5,CUST00079,STORE006,231.18188963630124
SALE0100536,2025-06-20,P1473,3,651.63,CUST00576,STORE007,110.27307075873225
SALE0100537,2025-04-13,P1588,1,663.77,CUST00470,STORE006,115.48643155611798
SALE0100538,2025-04-21,P2068,3,1456.29,CUST00765,STORE006,233.87865364770678
SALE0100539,2025-04-16,P1746,4,6099.68,CUST00743,STORE002,1456.2110904958279
SALE0100540,2025-05-07,P2136,1,2136.68,CUST00020,STORE003,342.2688059639483
SALE0100541,2025-04-08,P1265,3,7026.96,CUST00930,STORE009,1466.4553135087142
SALE0100542,2025-05-27,P2117,2,1837.06,CUST00597,STORE006,371.00987220382785
SALE0100543,2025-01-20,P1237,2,379.46,CUST00325,STORE007,84.6571263635492
SALE0100544,2025-01-17,P1500,4,3552.0,CUST00676,STORE009,884.7507059815816
SALE0100545,2025-05-17,P1925,4,1983.84,CUST00085,STORE009,463.633245449192
SALE0100546,2025-02-13,P1988,3,69294.12,CUST00152,STORE001,12954.987409643054
SALE0100547,2025-03-25,P1098,3,888.57,CUST00120,STORE003,215.5931529208189
SALE0100548,2025-02-01,P2260,1,219.23,CUST00444,STORE010,53.58553772756497
SALE0100549,2025-04-19,P1576,3,2516.94,CUST00644,STORE002,529.506651050045
SALE0100550,2025-04-05,P1893,2,1075.44,CUST00155,STORE010,193.34987926004294
SALE0100551,2025-01-02,P1979,5,424.95,CUST00800,STORE008,69.01924480346705
SALE0100552,2025-01-12,P1497,5,8345.1,CUST00526,STORE001,1443.6699421164412
SALE0100553,2025-04-09,P2130,3,2054.31,CUST00058,STORE008,352.46701220769614
SALE0100554,2025-05-15,P2384,3,1568.13,CUST00433,STORE009,307.9209804804567
SALE0100555,2025-02-06,P1758,5,311.1,CUST00665,STORE002,74.67171367650806
SALE0100556,2025-03-10,P2386,1,1442.7,CUST00230,STORE004,247.43556089503403
SALE0100557,2025-02-10,P2156,5,154.1,CUST00150,STORE006,28.916780197346736
SALE0100558,2025-01-17,P1129,4,147576.96,CUST00150,STORE002,31858.505116133576
SALE0100559,2025-02-02,P2064,2,123.44,CUST00820,STORE002,29.840250023212853
SALE0100560,2025-06-17,P1340,4,583.64,CUST00381,STORE003,141.05675592751965
SALE0100561,2025-06-01,P1190,1,198.52,CUST00551,STORE007,49.289909590458
SALE0100562,2025-03-25,P1602,5,4949.45,CUST00118,STORE008,1098.4157130664576
SALE0100563,2025-04-29,P1710,2,715.68,CUST00794,STORE009,175.5614686941122
SALE0100564,2025-02-24,P2165,5,2377.85,CUST00190,STORE009,368.47056575213463
SALE0100565,2025-05-13,P2240,3,2946.6,CUST00271,STORE008,669.7340611442805
SALE0100566,2025-03-23,P1636,5,5909.35,CUST00658,STORE009,1143.7262692205516
SALE0100567,2025-01-17,P2416,2,60506.36,CUST00764,STORE003,10197.1948320978
SALE0100568,2025-05-11,P1950,3,1211.7,CUST00634,STORE008,228.34250716196138
SALE0100569,2025-06-04,P1750,1,725.3,CUST00648,STORE002,141.21177283986128
SALE0100570,2025-03-08,P2076,2,283.86,CUST00731,STORE007,70.50261565733712
SALE0100571,2025-05-24,P1164,2,2056.82,CUST00489,STORE005,504.0262719267147
SALE0100572,2025-01-24,P2360,3,512.43,CUST00273,STORE002,83.7101741457886
SALE0100573,2025-03-29,P1063,5,5614.35,CUST00338,STORE010,1239.9566845495108
SALE0100574,2025-05-28,P1341,3,282741.93,CUST00935,STORE005,65562.0110469723
SALE0100575,2025-01-09,P1124,5,677.6,CUST00281,STORE008,141.91125155025284
SALE0100576,2025-03-22,P1816,4,14426.16,CUST00082,STORE007,3313.3089611626524
SALE0100577,2025-01-16,P1966,1,99.88,CUST00468,STORE004,15.831147624278037
SALE0100578,2025-01-17,P1897,4,1048.76,CUST00426,STORE007,259.93760503893003
SALE0100579,2025-05-15,P2327,1,210.16,CUST00185,STORE006,52.45976042674059
SALE0100580,2025-02-11,P2381,3,1354.68,CUST00397,STORE007,271.3903501868211
SALE0100581,2025-06-07,P1204,4,5073.68,CUST00753,STORE009,849.4217723219087
SALE0100582,2025-05-02,P2178,1,235.4,CUST00320,STORE005,47.113367150228136
SALE0100583,2025-04-28,P2313,4,319.96,CUST00642,STORE004,79.91732160559899
SALE0100584,2025-01-20,P1378,2,3088.46,CUST00950,STORE002,750.4490051483201
