SaleID,SaleDate,ProductID,Quantity,TotalPrice,CustomerID,StoreID
SALE0100390,2025-01-10,P1298,1,132.33,CUST00931,STORE002
SALE0100391,2025-03-10,P2133,3,18880.8,CUST00074,STORE001
SALE0100392,2025-06-29,P2463,4,5908.04,CUST00138,STORE007
SALE0100393,2025-05-23,P1765,2,315.9,CUST00448,STORE002
SALE0100394,2025-05-22,P1516,3,12527.34,CUST00762,STORE006
SALE0100395,2025-05-29,P1512,4,11152.16,CUST00861,STORE007
SALE0100396,2025-04-19,P1073,1,1008.28,CUST00166,STORE010
SALE0100397,2025-03-20,P1646,2,876.64,CUST00952,STORE006
SALE0100398,2025-03-12,P1170,1,168.94,CUST00773,STORE009
SALE0100399,2025-04-04,P1781,3,1123.98,CUST00854,STORE002
SALE0100400,2025-02-04,P1856,4,83872.96,CUST00063,STORE001
SALE0100401,2025-06-27,P2247,5,669.4,CUST00776,STORE006
SALE0100402,2025-01-29,P1381,4,11693.68,CUST00384,STORE002
SALE0100403,2025-02-20,P2058,2,394.9,CUST00581,STORE007
SALE0100404,2025-01-05,P1758,5,311.1,CUST00258,STORE004
SALE0100405,2025-05-28,P1046,4,1512.12,CUST00324,STORE003
SALE0100406,2025-06-25,P1063,2,2245.74,CUST00975,STORE002
SALE0100407,2025-04-26,P2302,4,4169.72,CUST00393,STORE007
SALE0100408,2025-04-13,P1780,5,15443.55,CUST00497,STORE002
SALE0100409,2025-04-15,P1733,4,1354.36,CUST00045,STORE001
SALE0100410,2025-01-25,P2303,1,60888.68,CUST00034,STORE004
SALE0100411,2025-06-01,P2341,3,4907.19,CUST00437,STORE009
SALE0100412,2025-02-05,P1441,3,562.86,CUST00669,STORE004
SALE0100413,2025-05-06,P1777,2,117.2,CUST00241,STORE009
SALE0100414,2025-04-28,P1330,2,169.26,CUST00768,STORE008
SALE0100415,2025-01-19,P2471,5,1195.8,CUST00242,STORE009
SALE0100416,2025-04-04,P1344,2,3303.88,CUST00158,STORE004
SALE0100417,2025-03-20,P2025,4,2851.12,CUST00725,STORE001
SALE0100418,2025-03-13,P2018,1,1272.78,CUST00373,STORE009
SALE0100419,2025-06-20,P2140,3,274.02,CUST00417,STORE008
SALE0100420,2025-06-19,P1375,2,6860.38,CUST00892,STORE003
SALE0100421,2025-03-02,P1034,4,6610.04,CUST00783,STORE003
SALE0100422,2025-04-26,P2056,2,1381.72,CUST00180,STORE005
SALE0100423,2025-06-20,P1805,3,186015.78,CUST00636,STORE003
SALE0100424,2025-02-07,P1039,2,1117.96,CUST00610,STORE006
SALE0100425,2025-03-04,P1530,5,7570.3,CUST00436,STORE006
SALE0100426,2025-02-24,P2082,4,576.16,CUST00081,STORE001
SALE0100427,2025-04-19,P1589,3,1117.56,CUST00587,STORE003
SALE0100428,2025-03-31,P2083,5,550.3,CUST00411,STORE003
SALE0100429,2025-06-08,P1020,4,1437.68,CUST00496,STORE003
SALE0100430,2025-03-27,P2062,1,10553.37,CUST00562,STORE003
SALE0100431,2025-02-11,P1556,3,2156.01,CUST00982,STORE006
SALE0100432,2025-04-03,P1014,5,339.75,CUST00423,STORE002
SALE0100433,2025-02-26,P2431,5,210124.8,CUST00052,STORE007
SALE0100434,2025-05-28,P1842,4,4250.2,CUST00281,STORE009
SALE0100435,2025-06-13,P1587,4,9882.4,CUST00113,STORE002
SALE0100436,2025-05-16,P2162,5,223912.2,CUST00018,STORE008
SALE0100437,2025-04-02,P2181,3,78760.26,CUST00753,STORE004
SALE0100438,2025-03-04,P1859,4,16904.0,CUST00136,STORE001
SALE0100439,2025-02-24,P1080,2,282.2,CUST00566,STORE003
SALE0100440,2025-06-20,P2073,1,9170.91,CUST00454,STORE004
SALE0100441,2025-02-18,P1896,2,1517.06,CUST00971,STORE007
SALE0100442,2025-01-15,P2320,4,745.08,CUST00473,STORE007
SALE0100443,2025-05-25,P2061,1,104.24,CUST00628,STORE010
SALE0100444,2025-04-17,P2068,4,1941.72,CUST00010,STORE004
SALE0100445,2025-05-10,P1631,4,223.4,CUST00604,STORE001
SALE0100446,2025-05-10,P1149,4,211.92,CUST00658,STORE008
SALE0100447,2025-06-09,P1251,2,292.22,CUST00338,STORE001
SALE0100448,2025-02-22,P1531,2,805.74,CUST00324,STORE004
SALE0100449,2025-01-25,P1589,2,745.04,CUST00464,STORE009
SALE0100450,2025-06-26,P1806,2,1254.32,CUST00349,STORE007
SALE0100451,2025-06-29,P1075,5,7249.9,CUST00711,STORE005
SALE0100452,2025-06-04,P2021,1,768.74,CUST00307,STORE008
SALE0100453,2025-02-18,P1133,1,1943.75,CUST00756,STORE003
SALE0100454,2025-06-18,P1326,1,844.64,CUST00703,STORE004
SALE0100455,2025-02-20,P1167,2,740.88,CUST00745,STORE005
SALE0100456,2025-02-16,P2067,1,616.44,CUST00775,STORE010
SALE0100457,2025-04-15,P1151,4,3723.04,CUST00509,STORE005
SALE0100458,2025-06-08,P2381,3,1354.68,CUST00196,STORE009
SALE0100459,2025-01-13,P1620,2,1311.98,CUST00954,STORE008
SALE0100460,2025-02-24,P1869,3,5103.06,CUST00620,STORE005
SALE0100461,2025-05-14,P2000,3,1254.15,CUST00645,STORE008
SALE0100462,2025-06-20,P2477,1,4656.39,CUST00336,STORE003
SALE0100463,2025-01-11,P1660,3,513.45,CUST00119,STORE007
SALE0100464,2025-03-09,P1217,4,14262.2,CUST00002,STORE006
SALE0100465,2025-05-07,P1409,5,8142.75,CUST00512,STORE010
SALE0100466,2025-02-02,P1858,2,397.9,CUST00438,STORE004
SALE0100467,2025-01-01,P1758,5,311.1,CUST00950,STORE010
SALE0100468,2025-02-18,P2334,4,11243.64,CUST00102,STORE010
SALE0100469,2025-01-14,P1952,2,110.3,CUST00421,STORE003
SALE0100470,2025-06-07,P2492,3,2275.86,CUST00762,STORE009
SALE0100471,2025-04-21,P1688,2,706.38,CUST00553,STORE003
SALE0100472,2025-03-02,P2408,4,439.28,CUST00197,STORE001
SALE0100473,2025-05-18,P1859,4,16904.0,CUST00067,STORE002
SALE0100474,2025-02-22,P1372,4,5761.6,CUST00128,STORE009
SALE0100475,2025-06-10,P1684,5,155786.0,CUST00196,STORE008
SALE0100476,2025-01-07,P1440,4,7233.84,CUST00369,STORE009
SALE0100477,2025-01-27,P2032,4,464.52,CUST00642,STORE004
SALE0100478,2025-02-17,P2358,2,3312.56,CUST00465,STORE001
SALE0100479,2025-04-15,P1973,3,4696.74,CUST00797,STORE010
SALE0100480,2025-02-17,P1468,2,83.08,CUST00139,STORE009
SALE0100481,2025-03-31,P1337,5,2692.0,CUST00393,STORE003
SALE0100482,2025-02-21,P2058,1,197.45,CUST00874,STORE002
SALE0100483,2025-06-19,P1779,3,233.46,CUST00533,STORE004
SALE0100484,2025-03-04,P2476,2,2770.48,CUST00543,STORE001
SALE0100485,2025-06-15,P1017,2,920.88,CUST00933,STORE009
SALE0100486,2025-01-30,P1102,5,15423.35,CUST00193,STORE006
SALE0100487,2025-06-21,P1445,3,4465.95,CUST00206,STORE010
SALE0100488,2025-06-09,P1601,2,521.46,CUST00509,STORE001
SALE0100489,2025-04-05,P1258,5,10860.75,CUST00821,STORE006
SALE0100490,2025-02-14,P1870,4,1817.56,CUST00908,STORE002
SALE0100491,2025-04-28,P1661,4,748.2,CUST00231,STORE009
SALE0100492,2025-05-23,P1454,3,3580.2,CUST00575,STORE007
SALE0100493,2025-03-14,P2187,1,782.63,CUST00365,STORE003
SALE0100494,2025-06-12,P1616,5,6680.1,CUST00865,STORE002
SALE0100495,2025-05-13,P2129,3,3232.77,CUST00466,STORE007
SALE0100496,2025-01-25,P1911,3,5244.75,CUST00459,STORE002
SALE0100497,2025-03-01,P1510,2,2585.66,CUST00942,STORE002
SALE0100498,2025-04-27,P1542,3,3425.25,CUST00407,STORE005
SALE0100499,2025-01-23,P2334,4,11243.64,CUST00610,STORE001
SALE0100500,2025-01-01,P1306,5,4683.5,CUST00800,STORE010
SALE0100501,2025-04-01,P1350,3,94.89,CUST00284,STORE008
SALE0100502,2025-05-21,P2239,4,1164.96,CUST00803,STORE010
SALE0100503,2025-01-24,P2407,2,940.06,CUST00289,STORE005
SALE0100504,2025-06-13,P1949,5,5248.55,CUST00459,STORE001
SALE0100505,2025-03-24,P1770,1,138.24,CUST00349,STORE003
SALE0100506,2025-01-08,P1141,3,7192.92,CUST00245,STORE003
SALE0100507,2025-05-29,P1502,1,2170.46,CUST00575,STORE007
SALE0100508,2025-04-01,P1860,5,805.9,CUST00289,STORE003
SALE0100509,2025-05-04,P1112,3,622.26,CUST00757,STORE010
SALE0100510,2025-02-14,P2118,4,600.12,CUST00873,STORE006
SALE0100511,2025-03-31,P1867,3,102.57,CUST00049,STORE009
SALE0100512,2025-02-18,P1830,5,475.4,CUST00844,STORE010
SALE0100513,2025-01-16,P2073,3,27512.73,CUST00649,STORE010
SALE0100514,2025-03-21,P1368,4,365.12,CUST00139,STORE004
SALE0100515,2025-04-05,P2230,2,149670.9,CUST00385,STORE010
SALE0100516,2025-03-11,P2252,1,582.01,CUST00868,STORE002
SALE0100517,2025-04-24,P2154,3,3626.91,CUST00336,STORE010
SALE0100518,2025-01-16,P1041,4,3032.4,CUST00098,STORE009
SALE0100519,2025-03-16,P1785,1,1914.85,CUST00445,STORE007
SALE0100520,2025-05-30,P1850,3,5382.6,CUST00062,STORE001
SALE0100521,2025-05-11,P2247,3,401.64,CUST00879,STORE010
SALE0100522,2025-01-03,P1773,4,284.16,CUST00230,STORE008
SALE0100523,2025-06-16,P2403,2,506.6,CUST00403,STORE002
SALE0100524,2025-01-03,P1362,2,873.18,CUST00728,STORE008
SALE0100525,2025-04-23,P1308,3,253.02,CUST00023,STORE005
SALE0100526,2025-04-20,P1744,4,819.44,CUST00480,STORE004
SALE0100527,2025-01-20,P2487,5,4322.1,CUST00744,STORE010
SALE0100528,2025-03-08,P1351,1,244.75,CUST00419,STORE005
SALE0100529,2025-03-22,P1171,5,12965.15,CUST00357,STORE007
SALE0100530,2025-05-10,P2322,5,1884.65,CUST00747,STORE002
SALE0100531,2025-01-10,P2094,2,869.14,CUST00672,STORE006
SALE0100532,2025-04-11,P1410,4,7581.0,CUST00784,STORE002
SALE0100533,2025-03-28,P1103,3,569.4,CUST00650,STORE004
SALE0100534,2025-03-15,P1087,4,4382.64,CUST00706,STORE004
SALE0100535,2025-02-03,P2070,1,1123.5,CUST00079,STORE006
SALE0100536,2025-06-20,P1473,3,651.63,CUST00576,STORE007
SALE0100537,2025-04-13,P1588,1,663.77,CUST00470,STORE006
SALE0100538,2025-04-21,P2068,3,1456.29,CUST00765,STORE006
SALE0100539,2025-04-16,P1746,4,6099.68,CUST00743,STORE002
SALE0100540,2025-05-07,P2136,1,2136.68,CUST00020,STORE003
SALE0100541,2025-04-08,P1265,3,7026.96,CUST00930,STORE009
SALE0100542,2025-05-27,P2117,2,1837.06,CUST00597,STORE006
SALE0100543,2025-01-20,P1237,2,379.46,CUST00325,STORE007
SALE0100544,2025-01-17,P1500,4,3552.0,CUST00676,STORE009
SALE0100545,2025-05-17,P1925,4,1983.84,CUST00085,STORE009
SALE0100546,2025-02-13,P1988,3,69294.12,CUST00152,STORE001
SALE0100547,2025-03-25,P1098,3,888.57,CUST00120,STORE003
SALE0100548,2025-02-01,P2260,1,219.23,CUST00444,STORE010
SALE0100549,2025-04-19,P1576,3,2516.94,CUST00644,STORE002
SALE0100550,2025-04-05,P1893,2,1075.44,CUST00155,STORE010
SALE0100551,2025-01-02,P1979,5,424.95,CUST00800,STORE008
SALE0100552,2025-01-12,P1497,5,8345.1,CUST00526,STORE001
SALE0100553,2025-04-09,P2130,3,2054.31,CUST00058,STORE008
SALE0100554,2025-05-15,P2384,3,1568.13,CUST00433,STORE009
SALE0100555,2025-02-06,P1758,5,311.1,CUST00665,STORE002
SALE0100556,2025-03-10,P2386,1,1442.7,CUST00230,STORE004
SALE0100557,2025-02-10,P2156,5,154.1,CUST00150,STORE006
SALE0100558,2025-01-17,P1129,4,147576.96,CUST00150,STORE002
SALE0100559,2025-02-02,P2064,2,123.44,CUST00820,STORE002
SALE0100560,2025-06-17,P1340,4,583.64,CUST00381,STORE003
SALE0100561,2025-06-01,P1190,1,198.52,CUST00551,STORE007
SALE0100562,2025-03-25,P1602,5,4949.45,CUST00118,STORE008
SALE0100563,2025-04-29,P1710,2,715.68,CUST00794,STORE009
SALE0100564,2025-02-24,P2165,5,2377.85,CUST00190,STORE009
SALE0100565,2025-05-13,P2240,3,2946.6,CUST00271,STORE008
SALE0100566,2025-03-23,P1636,5,5909.35,CUST00658,STORE009
SALE0100567,2025-01-17,P2416,2,60506.36,CUST00764,STORE003
SALE0100568,2025-05-11,P1950,3,1211.7,CUST00634,STORE008
SALE0100569,2025-06-04,P1750,1,725.3,CUST00648,STORE002
SALE0100570,2025-03-08,P2076,2,283.86,CUST00731,STORE007
SALE0100571,2025-05-24,P1164,2,2056.82,CUST00489,STORE005
SALE0100572,2025-01-24,P2360,3,512.43,CUST00273,STORE002
SALE0100573,2025-03-29,P1063,5,5614.35,CUST00338,STORE010
SALE0100574,2025-05-28,P1341,3,282741.93,CUST00935,STORE005
SALE0100575,2025-01-09,P1124,5,677.6,CUST00281,STORE008
SALE0100576,2025-03-22,P1816,4,14426.16,CUST00082,STORE007
SALE0100577,2025-01-16,P1966,1,99.88,CUST00468,STORE004
SALE0100578,2025-01-17,P1897,4,1048.76,CUST00426,STORE007
SALE0100579,2025-05-15,P2327,1,210.16,CUST00185,STORE006
SALE0100580,2025-02-11,P2381,3,1354.68,CUST00397,STORE007
SALE0100581,2025-06-07,P1204,4,5073.68,CUST00753,STORE009
SALE0100582,2025-05-02,P2178,1,235.4,CUST00320,STORE005
SALE0100583,2025-04-28,P2313,4,319.96,CUST00642,STORE004
SALE0100584,2025-01-20,P1378,2,3088.46,CUST00950,STORE002
SALE0100585,2025-02-06,P1595,1,3016.65,CUST00856,STORE001
SALE0100586,2025-06-08,P1995,3,3858.45,CUST00324,STORE007
SALE0100587,2025-02-17,P1638,2,2389.54,CUST00454,STORE010
SALE0100588,2025-01-28,P1841,2,386.0,CUST00349,STORE009
SALE0100589,2025-02-24,P1226,3,734.46,CUST00694,STORE007
SALE0100590,2025-02-27,P2466,3,2016.66,CUST00923,STORE010
SALE0100591,2025-04-04,P1908,2,545.98,CUST00634,STORE003
SALE0100592,2025-02-10,P1422,4,9037.08,CUST00245,STORE003
SALE0100593,2025-01-28,P2289,1,90.37,CUST00454,STORE007
SALE0100594,2025-06-11,P1716,1,1326.2,CUST00945,STORE002
SALE0100595,2025-05-19,P1287,2,457.08,CUST00268,STORE001
SALE0100596,2025-04-18,P2393,5,848.2,CUST00391,STORE005
SALE0100597,2025-05-23,P2182,3,575.43,CUST00486,STORE009
SALE0100598,2025-06-22,P2420,2,2822.68,CUST00740,STORE006
SALE0100599,2025-01-15,P2299,2,1775.78,CUST00817,STORE009
SALE0100600,2025-05-03,P1438,2,4056.44,CUST00185,STORE002
SALE0100601,2025-02-20,P2277,3,1228.38,CUST00776,STORE008
SALE0100602,2025-05-25,P2382,5,388042.25,CUST00069,STORE007
SALE0100603,2025-05-27,P1394,4,684.48,CUST00122,STORE004
SALE0100604,2025-02-23,P1355,1,642.33,CUST00580,STORE002
SALE0100605,2025-01-16,P1141,3,7192.92,CUST00030,STORE002
SALE0100606,2025-02-27,P1866,4,3081.84,CUST00279,STORE007
SALE0100607,2025-04-06,P2432,3,2289.12,CUST00090,STORE007
SALE0100608,2025-05-26,P2265,2,1066.96,CUST00353,STORE005
SALE0100609,2025-04-09,P2164,4,798.56,CUST00244,STORE005
SALE0100610,2025-02-23,P1614,4,3200.52,CUST00492,STORE006
SALE0100611,2025-01-10,P1423,5,6526.75,CUST00267,STORE006
SALE0100612,2025-04-20,P1548,2,2982.12,CUST00046,STORE006
SALE0100613,2025-05-08,P2093,4,4596.36,CUST00512,STORE003
SALE0100614,2025-03-19,P1613,5,2032.25,CUST00079,STORE003
SALE0100615,2025-04-03,P1910,1,24814.26,CUST00234,STORE007
SALE0100616,2025-01-09,P1383,4,292529.64,CUST00238,STORE006
SALE0100617,2025-03-04,P2387,2,113.54,CUST00609,STORE005
SALE0100618,2025-04-19,P2063,3,453.72,CUST00582,STORE006
SALE0100619,2025-06-03,P1408,5,493.85,CUST00992,STORE004
SALE0100620,2025-04-07,P1812,1,520.09,CUST00853,STORE001
SALE0100621,2025-01-10,P1288,3,937.08,CUST00930,STORE002
SALE0100622,2025-04-11,P2289,2,180.74,CUST00071,STORE002
SALE0100623,2025-03-27,P1692,5,3867.25,CUST00791,STORE002
SALE0100624,2025-06-16,P2089,5,768.2,CUST00254,STORE002
SALE0100625,2025-05-04,P2234,5,5937.05,CUST00315,STORE009
SALE0100626,2025-06-13,P2038,2,1638.02,CUST00386,STORE010
SALE0100627,2025-06-23,P1821,3,4635.93,CUST00916,STORE002
SALE0100628,2025-05-06,P1842,1,1062.55,CUST00788,STORE003
SALE0100629,2025-01-31,P1598,5,352.35,CUST00083,STORE001
SALE0100630,2025-05-26,P1086,3,1394.55,CUST00489,STORE006
SALE0100631,2025-04-17,P1548,2,2982.12,CUST00546,STORE010
SALE0100632,2025-06-03,P1168,4,10384.0,CUST00939,STORE003
SALE0100633,2025-05-12,P1783,5,127113.85,CUST00290,STORE009
SALE0100634,2025-02-01,P1028,4,3306.44,CUST00833,STORE005
SALE0100635,2025-05-31,P1688,5,1765.95,CUST00364,STORE001
SALE0100636,2025-03-31,P1705,2,1921.58,CUST00517,STORE010
SALE0100637,2025-04-21,P2344,2,491.88,CUST00105,STORE002
SALE0100638,2025-02-14,P1501,4,351.76,CUST00553,STORE004
SALE0100639,2025-01-10,P2412,5,2162.85,CUST00599,STORE007
SALE0100640,2025-04-03,P2239,3,873.72,CUST00950,STORE009
SALE0100641,2025-02-02,P1057,2,2101.92,CUST00868,STORE001
SALE0100642,2025-01-21,P1272,3,254985.12,CUST00657,STORE008
SALE0100643,2025-06-11,P2013,5,992.4,CUST00949,STORE010
SALE0100644,2025-04-12,P2322,4,1507.72,CUST00515,STORE002
SALE0100645,2025-06-08,P2344,4,983.76,CUST00356,STORE006
SALE0100646,2025-02-28,P1737,1,177.6,CUST00005,STORE007
SALE0100647,2025-06-18,P1844,5,6299.6,CUST00718,STORE009
SALE0100648,2025-01-22,P1156,2,198.48,CUST00606,STORE002
SALE0100649,2025-03-04,P1000,5,7161.35,CUST00979,STORE005
SALE0100650,2025-03-09,P1674,3,902.16,CUST00282,STORE007
SALE0100651,2025-04-21,P1401,3,11599.38,CUST00541,STORE007
SALE0100652,2025-03-07,P1948,1,303.43,CUST00384,STORE005
SALE0100653,2025-01-02,P2189,5,6643.65,CUST00401,STORE005
SALE0100654,2025-05-26,P2033,5,12793.8,CUST00805,STORE001
SALE0100655,2025-06-13,P1292,1,845.69,CUST00094,STORE004
SALE0100656,2025-03-16,P1696,1,211.73,CUST00119,STORE004
SALE0100657,2025-03-14,P1177,4,2842.52,CUST00916,STORE002
SALE0100658,2025-06-06,P1703,2,2114.92,CUST00850,STORE010
SALE0100659,2025-01-27,P1437,1,712.82,CUST00833,STORE009
SALE0100660,2025-01-15,P1852,2,643.16,CUST00651,STORE004
SALE0100661,2025-01-24,P2314,2,1098.46,CUST00765,STORE001
SALE0100662,2025-01-05,P1432,1,3147.58,CUST00548,STORE004
SALE0100663,2025-06-24,P2486,5,739.05,CUST00265,STORE002
SALE0100664,2025-05-21,P1038,4,360529.28,CUST00163,STORE007
SALE0100665,2025-06-13,P1691,3,1750.65,CUST00396,STORE001
SALE0100666,2025-06-16,P1446,3,336617.04,CUST00637,STORE001
SALE0100667,2025-01-01,P1479,4,8222.48,CUST00644,STORE010
SALE0100668,2025-05-04,P2025,5,3563.9,CUST00208,STORE006
SALE0100669,2025-05-31,P1579,1,441.75,CUST00840,STORE009
SALE0100670,2025-04-01,P1857,2,1448.76,CUST00974,STORE009
SALE0100671,2025-01-12,P1465,4,10502.56,CUST00927,STORE008
SALE0100672,2025-04-14,P2174,2,1952.94,CUST00753,STORE006
SALE0100673,2025-06-01,P2062,3,31660.11,CUST00348,STORE005
SALE0100674,2025-02-13,P2338,3,5499.33,CUST00402,STORE009
SALE0100675,2025-03-28,P1515,3,1026.21,CUST00881,STORE010
SALE0100676,2025-01-17,P1024,4,171655.04,CUST00511,STORE010
SALE0100677,2025-05-22,P1397,4,604.12,CUST00542,STORE003
SALE0100678,2025-02-02,P1908,3,818.97,CUST00140,STORE003
SALE0100679,2025-06-13,P2188,1,135.55,CUST00359,STORE003
SALE0100680,2025-01-20,P1357,5,10979.5,CUST00214,STORE003
SALE0100681,2025-03-17,P1947,1,48.73,CUST00831,STORE010
SALE0100682,2025-02-02,P1797,3,1398.57,CUST00867,STORE008
SALE0100683,2025-06-05,P2290,2,211.36,CUST00896,STORE006
SALE0100684,2025-01-07,P1103,4,759.2,CUST00282,STORE004
SALE0100685,2025-06-11,P1517,3,6298.86,CUST00194,STORE004
SALE0100686,2025-01-15,P2186,4,213.32,CUST00249,STORE007
SALE0100687,2025-03-13,P1979,4,339.96,CUST00248,STORE008
SALE0100688,2025-04-26,P1484,4,5408.08,CUST00283,STORE008
SALE0100689,2025-02-15,P1267,2,1039.58,CUST00227,STORE008
SALE0100690,2025-04-15,P1549,1,97.51,CUST00869,STORE002
SALE0100691,2025-02-28,P1922,4,4241.16,CUST00109,STORE006
SALE0100692,2025-05-28,P1073,5,5041.4,CUST00572,STORE003
SALE0100693,2025-05-27,P2124,4,2049.12,CUST00292,STORE006
SALE0100694,2025-06-19,P2449,2,732.58,CUST00221,STORE009
SALE0100695,2025-06-20,P1315,3,1562.31,CUST00057,STORE006
SALE0100696,2025-03-23,P1685,5,1436.6,CUST00271,STORE005
SALE0100697,2025-04-22,P1870,4,1817.56,CUST00381,STORE005
SALE0100698,2025-04-28,P1913,2,747.34,CUST00092,STORE004
SALE0100699,2025-04-29,P2364,5,1960.3,CUST00076,STORE010
SALE0100700,2025-01-02,P2395,2,3768.76,CUST00466,STORE007
SALE0100701,2025-01-23,P1694,4,2134.44,CUST00048,STORE010
SALE0100702,2025-03-20,P2132,2,622.18,CUST00554,STORE009
SALE0100703,2025-06-28,P1362,5,2182.95,CUST00189,STORE004
SALE0100704,2025-01-27,P1586,1,54.33,CUST00977,STORE007
SALE0100705,2025-02-26,P2472,2,638.6,CUST00681,STORE007
SALE0100706,2025-04-24,P1274,4,280982.52,CUST00110,STORE002
SALE0100707,2025-02-28,P1787,5,2145.45,CUST00021,STORE007
SALE0100708,2025-06-01,P1753,5,1212.95,CUST00317,STORE007
SALE0100709,2025-04-29,P1748,4,136.88,CUST00545,STORE004
SALE0100710,2025-01-13,P1567,1,2435.34,CUST00833,STORE006
SALE0100711,2025-04-21,P1203,3,998.34,CUST00947,STORE003
SALE0100712,2025-02-01,P1865,3,4377.99,CUST00032,STORE006
SALE0100713,2025-02-10,P1397,5,755.15,CUST00617,STORE002
SALE0100714,2025-04-06,P1119,4,992.64,CUST00339,STORE010
SALE0100715,2025-01-03,P1086,4,1859.4,CUST00174,STORE001
SALE0100716,2025-05-12,P1932,4,6427.24,CUST00424,STORE004
SALE0100717,2025-05-11,P1568,4,3599.2,CUST00201,STORE005
SALE0100718,2025-04-17,P2484,1,487.33,CUST00091,STORE005
SALE0100719,2025-06-04,P1325,4,779.56,CUST00794,STORE005
SALE0100720,2025-01-01,P1206,5,442458.15,CUST00539,STORE007
SALE0100721,2025-02-22,P1330,5,423.15,CUST00048,STORE007
SALE0100722,2025-01-24,P1660,3,513.45,CUST00636,STORE005
SALE0100723,2025-02-28,P1252,2,467.36,CUST00732,STORE004
SALE0100724,2025-03-13,P2118,5,750.15,CUST00194,STORE006
SALE0100725,2025-05-20,P1891,5,3405.65,CUST00011,STORE010
SALE0100726,2025-05-17,P1827,2,2332.44,CUST00478,STORE004
SALE0100727,2025-05-05,P1152,4,546.32,CUST00198,STORE002
SALE0100728,2025-04-10,P1404,5,344.8,CUST00442,STORE002
SALE0100729,2025-05-01,P1582,4,433.64,CUST00041,STORE005
SALE0100730,2025-04-15,P2001,1,272.34,CUST00713,STORE003
SALE0100731,2025-05-15,P1079,5,3610.05,CUST00809,STORE006
SALE0100732,2025-03-30,P1795,2,1498.86,CUST00087,STORE008
SALE0100733,2025-01-28,P2355,3,508.47,CUST00545,STORE003
SALE0100734,2025-02-22,P2368,2,299.98,CUST00967,STORE009
SALE0100735,2025-02-15,P1873,3,3133.23,CUST00150,STORE003
SALE0100736,2025-06-07,P1216,2,1942.86,CUST00145,STORE005
SALE0100737,2025-05-28,P1136,1,97.82,CUST00620,STORE008
SALE0100738,2025-01-15,P1683,1,858.27,CUST00570,STORE009
SALE0100739,2025-06-21,P2291,3,665.13,CUST00375,STORE010
SALE0100740,2025-03-07,P1700,3,4689.42,CUST00719,STORE005
SALE0100741,2025-03-23,P1699,2,136.88,CUST00765,STORE010
SALE0100742,2025-06-18,P2095,1,2174.12,CUST00283,STORE008
SALE0100743,2025-03-13,P1488,4,2343.88,CUST00082,STORE003
SALE0100744,2025-03-11,P1747,3,47372.4,CUST00660,STORE004
SALE0100745,2025-06-23,P1184,2,341.02,CUST00557,STORE009
SALE0100746,2025-02-16,P1128,1,106.86,CUST00416,STORE008
SALE0100747,2025-04-06,P2469,1,488.49,CUST00916,STORE002
SALE0100748,2025-02-23,P2462,4,4898.2,CUST00300,STORE002
SALE0100749,2025-05-08,P2453,2,3313.12,CUST00175,STORE003
SALE0100750,2025-02-22,P1433,2,3269.86,CUST00415,STORE009
SALE0100751,2025-03-24,P1934,4,12661.4,CUST00505,STORE008
SALE0100752,2025-04-04,P1639,3,798.24,CUST00231,STORE010
SALE0100753,2025-05-26,P1576,5,4194.9,CUST00165,STORE003
SALE0100754,2025-05-07,P2423,5,1032.1,CUST00629,STORE004
SALE0100755,2025-02-25,P1892,1,39.52,CUST00569,STORE010
SALE0100756,2025-03-24,P1841,1,193.0,CUST00873,STORE003
SALE0100757,2025-04-27,P1289,2,1228.12,CUST00335,STORE009
SALE0100758,2025-05-09,P1718,3,3113.58,CUST00139,STORE006
SALE0100759,2025-05-24,P2285,5,9857.6,CUST00677,STORE010
SALE0100760,2025-05-18,P2269,1,1708.84,CUST00430,STORE006
SALE0100761,2025-02-01,P2128,3,134384.07,CUST00724,STORE010
SALE0100762,2025-01-21,P1993,2,235.32,CUST00839,STORE003
SALE0100763,2025-05-04,P2202,2,593.42,CUST00136,STORE008
SALE0100764,2025-02-06,P1464,5,2654.7,CUST00666,STORE006
SALE0100765,2025-03-08,P2246,3,4315.62,CUST00564,STORE010
SALE0100766,2025-01-05,P1539,3,173528.76,CUST00840,STORE007
SALE0100767,2025-05-31,P1325,2,389.78,CUST00665,STORE001
